,Subject,Title
766,contabilidad," Del Rey Nuestro Señor Libro general comun de la Real Caxa de ... para la Cuenta comun de su Real Hacienda, que ha de correr, desde primero de Enero de 1766 de cargo, y data, de todas las cantidades y pesos, que en Oro, Plata en pasta, Joyas, y otras preceas, se enteraren en ella, pertenecientes al Real haver, como lo que de sus productos se pagaren, en conformidad de Ordenes de S. M., y de este Superior Gobierno: cuya Cuenta està â cargo de ... Y tiene este Libro ... foxas, firmadas ... del Excmo. Sr. Don Joachin Monserrat, Ciurana, Cruìllas ... Vi-Rey, Gobernadòr, y Capitàn Generàl del Reyno de Nueva-España"
767,contabilidad," Método para aprender en un mes, sin maestro, la teneduría de libros por partida doble redactado con presencia de las obras mas notables escritas sobre la materia [Texto impreso] or F. Díez"
768,contabilidad, Cuenta general correspondiente al ejercicio de 1862
769,contabilidad," Manual de contabilidad y teneduría de libros para uso del comercio y oficinas de administración, en partida doble y en partida simple [Texto impreso]"
770,contabilidad, Tratado teórico-elemental para el estudio de la teneduría de libros [Texto impreso]
771,contabilidad, Apuntes de contabilidad y teneduría de libros por partida doble del Estado [Texto impreso]
772,contabilidad, Teoria de las cuentas [Texto impreso]
773,contabilidad, Manual para uso de los empleados en contabilidad y habilitados [Texto impreso]
774,contabilidad," Manual de Teneduría de libros por partida doble aplicada al comercio, la industria [Texto impreso]"
775,contabilidad, Manual de detal y contabilidad para el Ejército de Cuba [Texto impreso]
776,contabilidad, Apuntes de partida doble
777,Auditoría," Informe de la contaduría de la Real Casa de Beneficencia relativo al año 1849 [Texto impreso] : leído por el contador Don Francisco Ramírez, en la sesión ordinaria de 18 de enero de 1850"
778,Auditoría, Espediente [sic] de la visita de la Comisaría General de Ejército y Marina practicada por los ciudadanos Francisco Moncada y Miguel Espínola en virtud de orden superior de 25 de octubre de 1855 [Texto impreso]
779,Auditoría," Correos y telégrafos [Texto impreso] : rendición de cuentas, administración Cárcano"
780,Productos químicos, Suplemento á la traduccion castellana de los elementos de Química de J.A. Chaptal del Instituto Nacional de la República Francesa
781,Explosivos," Discurso sobre la pólvora : su descripcion, origen, intrínseco valor, plausibles efectos, necesidad de ella, escasez que hasta aquí hubo en España, su abundancia actual y medio descubierto para que se conserve y aumente"
782,Explosivos, Arte de fabricar pólvora [Texto impreso] : dividido en tres libros : libro I [- III]
783,Explosivos, Manual práctico del minador para el uso del Regimiento Real de Zapadores-Minadores-Pontoneros [Texto impreso]
784,Explosivos, Lecciones de minas militares [Texto impreso]
785,Explosivos, Pólvoras y explosivos [Texto impreso]
786,Explosivos, Minas hidráulicas defensivas [Texto impreso]
787,Explosivos, Tratado de pirotecnia militar : instrucción teórica
788,Explosivos," Algodón pólvora, nitroglicerina y pólvoras modernas : apuntes"
789,Explosivos, Pólvoras y explosivos [Texto impreso]
790,Explosivos, Los explosivos empleados en las minas [Texto impreso] : examen de los recientemente inventados y condiciones prácticas de su aplicación : memoria leída en el Congreso Nacional de Minería celebrado en Murcia en 1900
791,Explosivos, Los explosivos
792,Explosivos," Naturaleza y análisis de los explosivos de guerra : memoria premiada con %5C%5C""Medalla de plata%5C%5C"" en el Certamen de ciencias militares convocado por la revista Anales del Ejército y de la Armada ... celebrado en Madrid en 28 de junio de 1902"
793,Explosivos, Informe sobre el empleo de los altos explosivos para carga de proyectiles [Texto impreso]
794,Explosivos, Los explosivos militares [Texto impreso] : memoria escrita como resultado de la comisión desempeñada en el extranjero
795,Explosivos, Memoria acerca del empleo de explosivos de seguridad en las minas de hulla que desprenden grisú
796,Explosivos, Minas militares terrestres [Texto impreso] : lecciones explicadas en la Academia de Ingenieros
797,Explosivos, [Instrucciones para el rastreo y recogida de minas] [Texto impreso]
798,Combustibles, Combustibles [Texto impreso]
799,Combustibles, Procedimientos económicos de combustión y organización de la economía de los combustibles [Texto impreso]
800,Combustibles, El combustible líquido [Texto impreso] : la técnica de laboratorio
801,Bebidas," Don Martin Lorenzo de Sagaseta, subdelegado de la Intendencia General de este Reyno de Aragon"
802,Bebidas," Por el Illmo. Sr. Director general de Propios y Arbitrios del Reino se me han comunicado con las fechas que contienen las Reales órdenes siguientes ... El Excmo. Sr. Secretario de Estado y del Despacho universal de Hacienda me ha dirigido con fecha 30 de junio la Real órden siguiente ... En oficio de 8 del corriente se sirvió V.E. trasladarme el que con la misma fecha comunicaba al Sr. Secretario del despacho de Guerra, en que le decia, que habiendo dado cuenta a S.M. de otro ... relativo á que por ese Ministerio de Hacienda se llevase á efecto lo mandado en Reales órdenes ... para el abono de socorros por la Real Hacienda á los pobres presos no militares juzgados por la jurisdiccion de Guerra"
803,Bebidas," Don Antonio de Sartine, Conde de Albi, ... Intendente General de la Justicia, Policia, Guerra, y Hazienda del Exercito, y Principado de Cathaluña, y de su Marina, juez subdelegado de todas las Rentas Reales, y Generales, y de la de Aguardientes en èl, &amp;c. Hallandome noticioso, de que en esta ciudad, y otros pueblos del Principado, no ha tenido la devida execucion el Edicto para el establecimiento del estanco de Aguardientes, publicado en treinta de Agosto de mil setecientos quarenta y uno, en razon del manifiesto de los instrumentos, y alambiques, aptos para fabricar este licor ... he tenido por indispensable repetir la publicacion  de la mencionada providencia, y mandar, que para su inteligencia puntual, se transcriban los capitulos 9, 14 y 26 de la Real Cedula de tres de Deziembre de mil setecientos y quarenta y  uno, que son à la letra como se siguen"
804,Bebidas," Cartel, la Sala plena de los Señores Alcaldes de la Casa, y Corte de S.M. teniendo presentes los Reconocimientos, y diligencias practicadas en las Botillerías, y Alogerías de esta Corte, y el infórme dado por el Tribunal del Proto-Medicato, en que expone, que los Simples, ò Licores con que se componen algunas de las Bebidas ... usando de tintura, polvos, ò papél teñido para avivar el color de las Aguas, y aún para algunos Bizcochos, siendo contra las Reglas prevenidas en los Libros de Repostería"
805,Bebidas," Anís del Mono : Vicente Bosch, Badalona, España : primer premio del concurso de carteles de la Casa Vicente Bosch"
806,Bebidas, Reseña de las reclamaciones pendientes entre Don Mariano Carsi y la Hacienda pública [Texto impreso] : por consecuencia del arriendo de aguardientes en los años de 1840 al 1843 y cuya resolución definitiva solicita el interesado
807,Bebidas," ¿¿Queréis la salud?? Tomad el Ferro-Quina-Bisleri licor reconstituyente de la sangre, de venta en todas las buenas farmacias, droguerías y cafés [Material gráfico]"
808,Bebidas," La cuestión del alcoholismo [Texto impreso] : el monopolio o el impuesto : memoria nº 26, premiada por el Supremo Gobierno en el certámen abierto por decreto de 14 de abril de 1897"
809,Bebidas," Arte de destiladores, licoristas y reposteros [Texto impreso] :  contiene los mejores métodos para preparar el café, chocolate, ponchs [sic],  helados"
810,Bebidas, [Etiquetas de bebidas. Transportes] [Material gráfico]
811,Bebidas," D. Pedro Cebrian, y Augustin, conde de Fuen-Clara ... virrey, gobernador, y capitan general de esta Nueva-España, y presidente de la Real Audiencia de ella, &amp;c. Porque no han sido suficientes à la extincion de berbajes, y bebidas nocivas, y prohibidas las ordenes de S.M. ni los reìterados vandos de este superior gobierno"
812,Bebidas," Tratado teórico y práctico de la fermentación espirituosa o alcohólica, fundado en experiencias hechas con diferentes frutos y sustancias sacarinas, ... [Texto impreso]"
813,Bebidas, [Etiquetas de bebidas. Escenas de toros] [Material gráfico]
814,Bebidas, Contestacion de los comerciantes al bando del sr. Molinos
815,Bebidas," Don Joachin Monserrat, Ciurana, Cruíllas, Crespí de Valldaura ... Marquès de Cruíllas ... Virrey, Gobernador, y Capitàn General de Nueva-España; y Presidente de la Real Audiencia de ella, &amp;c. Haviendo admitido al Capitan D. Jacintho Martinez de Concha, la renuncia, que hizo del Juzgado de Bebidas prohibidas, que tenia puesto â su cuidado ... tuve â bien en decreto de 7. del que sigue, resolver su restablecimiento ... y de nombrar por Juez Privativo de él al Capitan D. Joseph de Velasco, y Padilla"
816,Bebidas, Chocolates de Matías López [Material gráfico]
817,Bebidas, [Etiquetas de bebidas. Animales] [Material gráfico]
818,Bebidas," El Bailio Frei Don Antonio Maria Bucareli, y Ursúa, Henestrósa, Laso de la Vega ... Virrey, Governador y Capitan General de esta Nueva España, Presidente de su Real Audiencia ... y Subdelegado General de la Renta de Correos en el mismo Reyno &amp;c. La extincion de las bebidas prohibidas, especialmente la del aguardiente de Caña, ó Chinguirito, que son el manantial de inumerables ofensas á Dios, de efectos nocivos á la salud pública, y ... á los intereses de los Comercios"
819,Bebidas, Luxus iniudicium vocatus et ad recta euocatus gelida salutifera siue de innoxio frigido potu [Texto impreso]
820,Bebidas," Siendo tan escasos ya los exemplares de las Ordenanzas de Pulquerías, que con dificultad pueden adquirirlas los que deben cuidar su observancia, mando se reimpriman á la letra las que rigorosamente son Ordenanzas ... y anótese en dichas Ordenanzas, al margen de cada una, la que no tiene uso por haber cesado los asientos de pulque ...Revilla Gigedo"
821,aceites," Tratado sobre los vinos, su destilación y aceites [Texto impreso]"
822,aceites, Cuerpos grasos industriales
823,aceites," Don Antonio de Alòs, y de Rius, Marquès de Alòs, Gentil Hombre de Camara de su Magestad Siciliana ... Comandante General del Reyno de Mallorca, è Islas adjacentes, Inspector de Milicias en ellas, y Presidente de la Real Audiencia, y Ohidores de ella &amp;c. Por quanto, haviendose tenido presente en el Real Acuerdo, el precio tan crecido à que se vende el Azeyte en esta Isla"
824,aceites," Este es vn traslado bien y fielmente sacado de vna cedula y instruccion firmada de su Magestad, y refrendada de don Francisco de Prado, Cauallero de la Orden de Santiago su Secretario, y señalada de algunos de los señores de la Real Iunta de Minas destos Reynos, que su tenor es como se sigue"
825,aceites," Aceites y grasas vegetales, animales y minerales [Texto impreso]"
826,aceites," Este es vn traslado bien y fielmente sacado corregiro y concertado de vna Real carta y proiuision de su Magestad, firmada y refrendada de Tomás de Angulo y firmada del Presidente y los de su Consejo de Camara, Para la exempcion de que han de gozar los cogedores del vino y azeite"
827,aceites," Muy Illustre Señor, en el pleyto que V.m. tiene visto entre el Monasterio de San Miguel de los Angeles de sant Lucar la mayor de la orde[n] de Sant Hieronymo, con los encabeçados del azeyte de la Ciudad de Seuilla, y con el Fiscal que salio a la causa por los dichos encabeçados sobre el diezmo del azeyte que se paga a su magestad enla puerta del azeyte de la dicha Ciudad del Axarafe della, del qual prete[n]de ser exe[n]pto el dicho monasterio"
828,aceites, Memoria sobre los vinos y su destilación y sobre los aceites [Texto impreso]
829,aceites," Por el reyno, contra Miguel Sanchez de Villatoro : este pleyto es sobre el descuento que pide el dicho Villatoro de la renta de la sisa del vino y azeyte que se saca para otros Reynos, por que dize, que el Marques de Sangermana tomô los nauios que hallô de estrangeros, que solian lleuar vinos y azeyte de retorno, para lleuar los Moriscos, y que del vino y azeyte que lleuarõ para los dich nauios no cõsintio se hiziesse la sissa"
